Accession,Title,Sample Type,Taxonomy,Channels,Platform,Series,Supplementary Types,Supplementary Links,SRA Accession,Contact,Release Date
GSM2403778,"MELAN, sample 925 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403778/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403779,"PLEX, AD, sample 926 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403779/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403780,"HGNET, MN1, sample 927 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403780/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403781,"EPN, PF A, sample 928 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403781/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403782,"EPN, PF A, sample 929 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403782/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403783,"EPN, PF A, sample 930 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403783/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403784,"CPH, ADM, sample 931 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403784/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403785,"CPH, ADM, sample 932 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403785/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403786,"CPH, ADM, sample 933 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403786/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403787,"CPH, PAP, sample 934 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403787/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403788,"CPH, PAP, sample 935 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403788/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403789,"CPH, ADM, sample 936 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403789/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403790,"CPH, ADM, sample 937 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403790/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403791,"EPN, RELA, sample 938 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403791/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403792,"EPN, RELA, sample 939 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403792/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403793,"EPN, RELA, sample 940 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403793/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403794,"EPN, RELA, sample 941 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403794/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403795,"EPN, RELA, sample 942 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403795/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403796,"EPN, RELA, sample 943 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403796/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403797,"EPN, RELA, sample 944 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403797/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403798,"HGNET, MN1, sample 945 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403798/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403799,"EPN, RELA, sample 946 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403799/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403800,"EPN, RELA, sample 947 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403800/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403801,"EPN, RELA, sample 948 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403801/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403802,"EPN, RELA, sample 949 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403802/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403803,"EPN, RELA, sample 950 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403803/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403804,"EPN, RELA, sample 951 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403804/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403805,"EPN, RELA, sample 952 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403805/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403806,"EPN, PF A, sample 953 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403806/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403807,"EPN, YAP, sample 954 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403807/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403808,"EPN, RELA, sample 955 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403808/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403809,"EPN, RELA, sample 956 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403809/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403810,"EPN, RELA, sample 957 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403810/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403811,"EPN, RELA, sample 958 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403811/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403812,"EPN, RELA, sample 959 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403812/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403813,"EPN, RELA, sample 960 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403813/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403814,"LGG, PA/GG ST, sample 961 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403814/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403815,"LGG, GG, sample 962 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403815/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403816,"EPN, PF A, sample 963 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403816/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403817,"EPN, PF A, sample 964 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403817/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403818,"EPN, PF A, sample 965 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403818/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403819,"EPN, PF A, sample 966 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403819/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403820,"EPN, PF A, sample 967 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403820/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403821,"EPN, PF A, sample 968 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403821/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403822,"EPN, PF A, sample 969 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403822/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403823,"EPN, PF A, sample 970 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403823/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403824,"MNG, sample 971 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403824/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403825,"EPN, PF A, sample 972 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403825/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403826,"DMG, K27, sample 973 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403826/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403827,"A IDH, HG, sample 974 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403827/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403828,"EPN, MPE, sample 975 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403828/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403829,"MB, SHH CHL AD, sample 976 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403829/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403830,"MB, SHH CHL AD, sample 977 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403830/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403831,"MB, SHH CHL AD, sample 978 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403831/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403832,"MB, SHH CHL AD, sample 979 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403832/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403833,"HGNET, BCOR, sample 980 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403833/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403834,"MNG, sample 981 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403834/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403835,"MNG, sample 982 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403835/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403836,"MB, SHH CHL AD, sample 983 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403836/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403837,"MB, SHH CHL AD, sample 984 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403837/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403838,"MB, SHH INF, sample 985 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403838/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403839,"ENB, B, sample 986 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403839/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403840,"ENB, A, sample 987 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403840/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403841,"A IDH, HG, sample 988 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403841/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403842,"LGG, DNT, sample 989 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403842/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403843,"EPN, PF A, sample 990 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403843/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403844,"LIPN, sample 991 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403844/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403845,"MB, G4, sample 992 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403845/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403846,"CPH, PAP, sample 993 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403846/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403847,"EPN, MPE, sample 994 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403847/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403848,"CPH, PAP, sample 995 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403848/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403849,"CPH, PAP, sample 996 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403849/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403850,"EPN, MPE, sample 997 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403850/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403851,"PITUI, sample 998 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403851/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403852,"SCHW, sample 999 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403852/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403853,"EPN, RELA, sample 1000 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403853/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403854,"EPN, PF B, sample 1001 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403854/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403855,"EPN, PF A, sample 1002 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403855/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403856,"EPN, RELA, sample 1003 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403856/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403857,"EPN, PF A, sample 1004 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403857/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403858,"EPN, YAP, sample 1005 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403858/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403859,"EPN, PF A, sample 1006 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403859/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403860,"EPN, PF A, sample 1007 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403860/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403861,"EPN, PF B, sample 1008 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403861/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403862,"EPN, PF A, sample 1009 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403862/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403863,"EPN, YAP, sample 1010 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403863/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403864,"EPN, PF A, sample 1011 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403864/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403865,"EPN, PF A, sample 1012 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403865/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403866,"EPN, PF A, sample 1013 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403866/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403867,"EPN, PF B, sample 1014 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403867/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403868,"EPN, RELA, sample 1015 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403868/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403869,"EPN, RELA, sample 1016 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403869/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403870,"EPN, PF A, sample 1017 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403870/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403871,"EPN, PF A, sample 1018 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403871/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403872,"EPN, PF A, sample 1019 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403872/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403873,"EPN, PF A, sample 1020 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403873/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403874,"EPN, PF A, sample 1021 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403874/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403875,"EPN, PF A, sample 1022 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403875/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403876,"EPN, PF A, sample 1023 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403876/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403877,"EPN, PF A, sample 1024 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403877/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403878,"EPN, PF A, sample 1025 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403878/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403879,"EPN, PF A, sample 1026 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403879/suppl",,"Martin Sill","Jan 14, 2018"
GSM2403880,"EPN, PF A, sample 1027 [reference set]","genomic","Homo sapiens",1,GPL13534,GSE90496;GSE109381,"IDAT","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2403nnn/GSM2403880/suppl",,"Martin Sill","Jan 14, 2018"
